2	1	300	50	15	4835.91	4800	0	
2	1	300	50	16	5144.96	5100	0	
2	1	300	50	17	5451.29	5400	0	
2	1	300	50	18	5734.64	5700	0	
2	1	300	50	19	6035.98	6000	0	
2	1	300	50	20	6341.42	6300	0	
2	1	300	50	21	6644.01	6600	0	
2	1	300	50	22	6954.25	6900	0	
2	1	300	50	23	7244.76	7200	0	
2	1	300	50	24	7543.67	7500	0	
2	1	300	50	25	7843.52	7800	0	
2	1	300	50	26	8135.98	8100	0	
2	1	300	50	27	8444.71	8400	0	
2	1	300	50	28	8743.03	8700	0	
2	1	300	50	29	9034.75	9000	0	
2	1	300	50	30	9350.25	9300	0	
2	1	300	50	31	9654.06	9600	0	
2	1	300	50	32	9934.56	9900	0	
2	1	300	50	33	10245	10200	0	
2	1	300	50	34	10550.3	10500	0	
2	1	300	50	35	10886.1	10800	0	
2	1	300	50	36	11150.3	11100	0	
2	1	300	50	37	11488.9	11400	0	
2	1	300	50	38	11735.1	11700	0	
2	1	300	50	39	12036	12000	0	
2	1	300	50	40	12335	12300	0	
2	1	300	50	41	12650.5	12600	0	
2	1	300	50	42	12934.7	12900	0	
2	1	300	50	43	13250.3	13200	0	
2	1	300	50	44	13546.6	13500	0	
2	1	300	50	45	13846.9	13800	0	
2	1	300	50	46	14142	14100	0	
2	1	300	50	47	14441.7	14400	0	
2	1	300	50	48	14735	14700	0	
2	1	300	50	49	15035.7	15000	0	
2	1	300	50	0	350.623	300	0	
2	1	300	50	1	648.226	600	0	
2	1	300	50	2	938.159	900	0	
2	1	300	50	3	1235.5	1200	0	
2	1	300	50	4	1552.96	1500	0	
2	1	300	50	5	1925.03	1800	0	
2	1	300	50	6	2147.69	2100	0	
2	1	300	50	7	2451.71	2400	0	
2	1	300	50	8	2747.78	2700	0	
2	1	300	50	9	3049.2	3000	0	
2	1	300	50	10	3347.13	3300	0	
2	1	300	50	11	3646.12	3600	0	
2	1	300	50	12	3948.18	3900	0	
2	1	300	50	13	4247.27	4200	0	
2	1	300	50	14	4536	4500	0	
2	1	300	50	15	4851.32	4800	0	
2	1	300	50	16	5141.79	5100	0	
2	1	300	50	17	5448.47	5400	0	
2	1	300	50	18	5746.04	5700	0	
2	1	300	50	19	6058.17	6000	0	
2	1	300	50	20	6388.14	6300	0	
2	1	300	50	21	6635.92	6600	0	
2	1	300	50	22	6935.96	6900	0	
2	1	300	50	23	7245.41	7200	0	
2	1	300	50	24	7548.66	7500	0	
2	1	300	50	25	7835.77	7800	0	
2	1	300	50	26	8154.62	8100	0	
2	1	300	50	27	8449.86	8400	0	
2	1	300	50	28	8741.12	8700	0	
2	1	300	50	29	9060.11	9000	0	
2	1	300	50	30	9379.42	9300	0	
2	1	300	50	31	9635.98	9600	0	
2	1	300	50	32	9935.13	9900	0	
2	1	300	50	33	10250.2	10200	0	
2	1	300	50	34	10536	10500	0	
2	1	300	50	35	10833.8	10800	0	
2	1	300	50	36	11148.6	11100	0	
2	1	300	50	37	11436	11400	0	
2	1	300	50	38	11748.1	11700	0	
2	1	300	50	39	12042.4	12000	0	
2	1	300	50	40	12351.7	12300	0	
2	1	300	50	41	12634	12600	0	
2	1	300	50	42	12935.8	12900	0	
2	1	300	50	43	13235.1	13200	0	
2	1	300	50	44	13550.1	13500	0	
2	1	300	50	45	13834.5	13800	0	
2	1	300	50	46	14155.3	14100	0	
2	1	300	50	47	14446.4	14400	0	
2	1	300	50	48	14786.8	14700	0	
2	1	300	50	49	15083.9	15000	0	
2	1	300	50	0	335.659	300	0	
2	1	300	50	1	645.461	600	0	
2	1	300	50	2	1025.02	900	0	
2	1	300	50	3	1248.61	1200	0	
2	1	300	50	4	1544.6	1500	0	
2	1	300	50	5	1848.48	1800	0	
2	1	300	50	6	2135.62	2100	0	
2	1	300	50	7	2440.64	2400	0	
2	1	300	50	8	2739.33	2700	0	
2	1	300	50	9	3040.56	3000	0	
2	1	300	50	10	3382.47	3300	0	
2	1	300	50	11	3650.59	3600	0	
2	1	300	50	12	3946.94	3900	0	
2	1	300	50	13	4235.5	4200	0	
2	1	300	50	14	4535.8	4500	0	
2	1	300	50	15	4886.78	4800	0	
2	1	300	50	16	5135.97	5100	0	
2	1	300	50	17	5442.89	5400	0	
2	1	300	50	18	5735.71	5700	0	
2	1	300	50	19	6034.77	6000	0	
2	1	300	50	20	6424.42	6300	0	
2	1	300	50	21	6648.3	6600	0	
2	1	300	50	22	6935.85	6900	0	
2	1	300	50	23	7241.73	7200	0	
2	1	300	50	24	7555.53	7500	0	
2	1	300	50	25	7835.99	7800	0	
2	1	300	50	26	8146.76	8100	0	
2	1	300	50	27	8435.41	8400	0	
2	1	300	50	28	8733.61	8700	0	
2	1	300	50	29	9035.95	9000	0	
2	1	300	50	30	9335.96	9300	0	
2	1	300	50	31	9648.02	9600	0	
2	1	300	50	32	9947.47	9900	0	
2	1	300	50	33	10248.2	10200	0	
2	1	300	50	34	10584.9	10500	0	
2	1	300	50	35	10850	10800	0	
2	1	300	50	36	11145	11100	0	
2	1	300	50	37	11483.7	11400	0	
2	1	300	50	38	11861.4	11700	0	
2	1	300	50	39	12080.3	12000	0	
2	1	300	50	40	12343.4	12300	0	
2	1	300	50	41	12649.9	12600	0	
2	1	300	50	42	12946.2	12900	0	
2	1	300	50	43	13250	13200	0	
2	1	300	50	44	13546.2	13500	0	
2	1	300	50	45	13836	13800	0	
2	1	300	50	46	14159	14100	0	
2	1	300	50	47	14449	14400	0	
2	1	300	50	48	14751.4	14700	0	
2	1	300	50	49	15035.8	15000	0	
2	1	300	50	0	346.655	300	0	
2	1	300	50	1	635.921	600	0	
2	1	300	50	2	947.159	900	0	
2	1	300	50	3	1235.43	1200	0	
2	1	300	50	4	1535.95	1500	0	
2	1	300	50	5	1844.78	1800	0	
2	1	300	50	6	2151.74	2100	0	
2	1	300	50	7	2449.82	2400	0	
2	1	300	50	8	2742.2	2700	0	
2	1	300	50	9	3048.83	3000	0	
2	1	300	50	10	3345.45	3300	0	
2	1	300	50	11	3633.64	3600	0	
2	1	300	50	12	3940.75	3900	0	
2	1	300	50	13	4257.27	4200	0	
2	1	300	50	14	4535.69	4500	0	
2	1	300	50	15	4838.29	4800	0	
2	1	300	50	16	5146.17	5100	0	
2	1	300	50	17	5445.03	5400	0	
2	1	300	50	18	5745.22	5700	0	
2	1	300	50	19	6047.82	6000	0	
2	1	300	50	20	6356.65	6300	0	
2	1	300	50	21	6649.8	6600	0	
2	1	300	50	22	6952.62	6900	0	
2	1	300	50	23	7235.6	7200	0	
2	1	300	50	24	7553.39	7500	0	
2	1	300	50	25	7849	7800	0	
2	1	300	50	26	8148.36	8100	0	
2	1	300	50	27	8451.4	8400	0	
2	1	300	50	28	8744.51	8700	0	
2	1	300	50	29	9046	9000	0	
2	1	300	50	30	9346.56	9300	0	
2	1	300	50	31	9635.94	9600	0	
2	1	300	50	32	9988.17	9900	0	
2	1	300	50	33	10242.2	10200	0	
2	1	300	50	34	10539.4	10500	0	
2	1	300	50	35	10851.8	10800	0	
2	1	300	50	36	11188.3	11100	0	
2	1	300	50	37	11448.8	11400	0	
2	1	300	50	38	11750.1	11700	0	
2	1	300	50	39	12044.1	12000	0	
2	1	300	50	40	12334.9	12300	0	
2	1	300	50	41	12634	12600	0	
2	1	300	50	42	12949.1	12900	0	
2	1	300	50	43	13243.8	13200	0	
2	1	300	50	44	13551.5	13500	0	
2	1	300	50	45	13835.7	13800	0	
2	1	300	50	46	14134.7	14100	0	
2	1	300	50	47	14452.3	14400	0	
2	1	300	50	48	14745.9	14700	0	
2	1	300	50	49	15047.9	15000	0	
2	1	300	50	0	350.543	300	0	
2	1	300	50	1	642.519	600	0	
2	1	300	50	2	949.018	900	0	
2	1	300	50	3	1235.32	1200	0	
2	1	300	50	4	1551.04	1500	0	
2	1	300	50	5	1833.93	1800	0	
2	1	300	50	6	2152.01	2100	0	
2	1	300	50	7	2435.96	2400	0	
2	1	300	50	8	2782.11	2700	0	
2	1	300	50	9	3049.03	3000	0	
2	1	300	50	10	3340.82	3300	0	
2	1	300	50	11	3640.62	3600	0	
2	1	300	50	12	3933.04	3900	0	
2	1	300	50	13	4243.73	4200	0	
2	1	300	50	14	4553.23	4500	0	
2	1	300	50	15	4838.75	4800	0	
2	1	300	50	16	5153.38	5100	0	
2	1	300	50	17	5438.34	5400	0	
2	1	300	50	18	5753.19	5700	0	
2	1	300	50	19	6082.95	6000	0	
2	1	300	50	20	6342.44	6300	0	
2	1	300	50	21	6646.47	6600	0	
2	1	300	50	22	6951.73	6900	0	
2	1	300	50	23	7241.85	7200	0	
2	1	300	50	24	7553.81	7500	0	
2	1	300	50	25	7925.02	7800	0	
2	1	300	50	26	8151.14	8100	0	
2	1	300	50	27	8433.88	8400	0	
2	1	300	50	28	8742.71	8700	0	
2	1	300	50	29	9035.78	9000	0	
2	1	300	50	30	9335.89	9300	0	
2	1	300	50	31	9644.89	9600	0	
2	1	300	50	32	9988.11	9900	0	
2	1	300	50	33	10287.8	10200	0	
2	1	300	50	34	10535.8	10500	0	
2	1	300	50	35	10844	10800	0	
2	1	300	50	36	11139.4	11100	0	
2	1	300	50	37	11452.3	11400	0	
2	1	300	50	38	11750.8	11700	0	
2	1	300	50	39	12047.5	12000	0	
2	1	300	50	40	12386	12300	0	
2	1	300	50	41	12635.9	12600	0	
2	1	300	50	42	12950.9	12900	0	
2	1	300	50	43	13282	13200	0	
2	1	300	50	44	13546.9	13500	0	
2	1	300	50	45	13852	13800	0	
2	1	300	50	46	14147.8	14100	0	
2	1	300	50	47	14436	14400	0	
2	1	300	50	48	14751.5	14700	0	
2	1	300	50	49	15035.4	15000	0	
2	1	300	50	0	345.421	300	0	
2	1	300	50	1	645.028	600	0	
2	1	300	50	2	952.33	900	0	
2	1	300	50	3	1235.54	1200	0	
2	1	300	50	4	1584	1500	0	
2	1	300	50	5	1888.04	1800	0	
2	1	300	50	6	2261.43	2100	0	
2	1	300	50	7	2453.9	2400	0	
2	1	300	50	8	2745.81	2700	0	
2	1	300	50	9	3088.93	3000	0	
2	1	300	50	10	3344.47	3300	0	
2	1	300	50	11	3644.27	3600	0	
2	1	300	50	12	3987.69	3900	0	
2	1	300	50	13	4235.55	4200	0	
2	1	300	50	14	4551.63	4500	0	
2	1	300	50	15	4853.18	4800	0	
2	1	300	50	16	5147.12	5100	0	
2	1	300	50	17	5447.06	5400	0	
2	1	300	50	18	5749.36	5700	0	
2	1	300	50	19	6050.52	6000	0	
2	1	300	50	20	6341.69	6300	0	
2	1	300	50	21	6687.27	6600	0	
2	1	300	50	22	6946.13	6900	0	
2	1	300	50	23	7237.52	7200	0	
2	1	300	50	24	7580.58	7500	0	
2	1	300	50	25	7835.03	7800	0	
2	1	300	50	26	8155.32	8100	0	
2	1	300	50	27	8448.72	8400	0	
2	1	300	50	28	8788.2	8700	0	
2	1	300	50	29	9035.97	9000	0	
2	1	300	50	30	9345.47	9300	0	
2	1	300	50	31	9642.28	9600	0	
2	1	300	50	32	9945.26	9900	0	
2	1	300	50	33	10288.1	10200	0	
2	1	300	50	34	10550.3	10500	0	
2	1	300	50	35	10834.2	10800	0	
2	1	300	50	36	11153.4	11100	0	
2	1	300	50	37	11435.9	11400	0	
2	1	300	50	38	11748.5	11700	0	
2	1	300	50	39	12042.4	12000	0	
2	1	300	50	40	12335.5	12300	0	
2	1	300	50	41	12650.4	12600	0	
2	1	300	50	42	12938.4	12900	0	
2	1	300	50	43	13243.7	13200	0	
2	1	300	50	44	13550.2	13500	0	
2	1	300	50	45	13835.7	13800	0	
2	1	300	50	46	14134.2	14100	0	
2	1	300	50	47	14441.6	14400	0	
2	1	300	50	48	14745.3	14700	0	
2	1	300	50	49	15046.2	15000	0	
2	1	300	50	0	345.33	300	0	
2	1	300	50	1	646.461	600	0	
2	1	300	50	2	945.342	900	0	
2	1	300	50	3	1280.74	1200	0	
2	1	300	50	4	1587.71	1500	0	
2	1	300	50	5	1845.86	1800	0	
2	1	300	50	6	2143.37	2100	0	
2	1	300	50	7	2448.24	2400	0	
2	1	300	50	8	2748.52	2700	0	
2	1	300	50	9	3043.18	3000	0	
2	1	300	50	10	3385.75	3300	0	
2	1	300	50	11	3643.79	3600	0	
2	1	300	50	12	3938.14	3900	0	
2	1	300	50	13	4242.61	4200	0	
2	1	300	50	14	4546.2	4500	0	
2	1	300	50	15	4848.06	4800	0	
2	1	300	50	16	5133.21	5100	0	
2	1	300	50	17	5448.89	5400	0	
2	1	300	50	18	5735.71	5700	0	
2	1	300	50	19	6087.83	6000	0	
2	1	300	50	20	6344.85	6300	0	
2	1	300	50	21	6687.27	6600	0	
2	1	300	50	22	6943.27	6900	0	
2	1	300	50	23	7287.3	7200	0	
2	1	300	50	24	7540.7	7500	0	
2	1	300	50	25	7850.51	7800	0	
2	1	300	50	26	8154.99	8100	0	
2	1	300	50	27	8442	8400	0	
2	1	300	50	28	8736	8700	0	
2	1	300	50	29	9058.27	9000	0	
2	1	300	50	30	9337.85	9300	0	
2	1	300	50	31	9634.93	9600	0	
2	1	300	50	32	9936	9900	0	
2	1	300	50	33	10249.6	10200	0	
2	1	300	50	34	10537.7	10500	0	
2	1	300	50	35	10842.4	10800	0	
2	1	300	50	36	11154	11100	0	
2	1	300	50	37	11448.9	11400	0	
2	1	300	50	38	11754	11700	0	
2	1	300	50	39	12034.9	12000	0	
2	1	300	50	40	12335.5	12300	0	
2	1	300	50	41	12636	12600	0	
2	1	300	50	42	12935.1	12900	0	
2	1	300	50	43	13247.3	13200	0	
2	1	300	50	44	13538.2	13500	0	
2	1	300	50	45	13847.6	13800	0	
2	1	300	50	46	14133	14100	0	
2	1	300	50	47	14448.4	14400	0	
2	1	300	50	48	14734.6	14700	0	
2	1	300	50	49	15088.4	15000	0	
2	1	300	50	0	351.508	300	0	
2	1	300	50	1	644.183	600	0	
2	1	300	50	2	948.944	900	0	
2	1	300	50	3	1250.96	1200	0	
2	1	300	50	4	1536	1500	0	
2	1	300	50	5	1847.52	1800	0	
2	1	300	50	6	2144.72	2100	0	
2	1	300	50	7	2444.82	2400	0	
2	1	300	50	8	2746.64	2700	0	
2	1	300	50	9	3033.62	3000	0	
2	1	300	50	10	3351.24	3300	0	
2	1	300	50	11	3652.49	3600	0	
2	1	300	50	12	3935.1	3900	0	
2	1	300	50	13	4324.87	4200	0	
2	1	300	50	14	4534.18	4500	0	
2	1	300	50	15	4844.1	4800	0	
2	1	300	50	16	5147.9	5100	0	
2	1	300	50	17	5450.25	5400	0	
2	1	300	50	18	5743.32	5700	0	
2	1	300	50	19	6087.04	6000	0	
2	1	300	50	20	6334.87	6300	0	
2	1	300	50	21	6632.78	6600	0	
2	1	300	50	22	6950.9	6900	0	
2	1	300	50	23	7246.49	7200	0	
2	1	300	50	24	7549.64	7500	0	
2	1	300	50	25	7835.56	7800	0	
2	1	300	50	26	8147.05	8100	0	
2	1	300	50	27	8451.37	8400	0	
2	1	300	50	28	8735.86	8700	0	
2	1	300	50	29	9045.86	9000	0	
2	1	300	50	30	9344.24	9300	0	
2	1	300	50	31	9649.39	9600	0	
2	1	300	50	32	9935.89	9900	0	
2	1	300	50	33	10240.2	10200	0	
2	1	300	50	34	10544.4	10500	0	
2	1	300	50	35	10886	10800	0	
2	1	300	50	36	11145.5	11100	0	
2	1	300	50	37	11435.6	11400	0	
2	1	300	50	38	11749.9	11700	0	
2	1	300	50	39	12050.1	12000	0	
2	1	300	50	40	12344.3	12300	0	
2	1	300	50	41	12647.4	12600	0	
2	1	300	50	42	12942.4	12900	0	
2	1	300	50	43	13246.1	13200	0	
2	1	300	50	44	13550.2	13500	0	
2	1	300	50	45	13887.8	13800	0	
2	1	300	50	46	14139.9	14100	0	
2	1	300	50	47	14435.3	14400	0	
2	1	300	50	48	14748.6	14700	0	
2	1	300	50	49	15032.7	15000	0	
2	1	300	50	0	333.838	300	0	
2	1	300	50	1	647.123	600	0	
2	1	300	50	2	951.178	900	0	
2	1	300	50	3	1235.92	1200	0	
2	1	300	50	4	1540.19	1500	0	
2	1	300	50	5	1839.3	1800	0	
2	1	300	50	6	2147.81	2100	0	
2	1	300	50	7	2443.81	2400	0	
2	1	300	50	8	2743.62	2700	0	
2	1	300	50	9	3049.6	3000	0	
2	1	300	50	10	3351.21	3300	0	
2	1	300	50	11	3833.66	3600	0	
2	1	300	50	12	4024.32	3900	0	
2	1	300	50	13	4247.93	4200	0	
2	1	300	50	14	4554.39	4500	0	
2	1	300	50	15	4846.36	4800	0	
2	1	300	50	16	5188.72	5100	0	
2	1	300	50	17	5451.87	5400	0	
2	1	300	50	18	5740.46	5700	0	
2	1	300	50	19	6080.58	6000	0	
2	1	300	50	20	6334.54	6300	0	
2	1	300	50	21	6635.43	6600	0	
2	1	300	50	22	6946.29	6900	0	
2	1	300	50	23	7242.52	7200	0	
2	1	300	50	24	7546.02	7500	0	
2	1	300	50	25	7851.39	7800	0	
2	1	300	50	26	8142.83	8100	0	
2	1	300	50	27	8453.3	8400	0	
2	1	300	50	28	8747.49	8700	0	
2	1	300	50	29	9035.88	9000	0	
2	1	300	50	30	9333.8	9300	0	
2	1	300	50	31	9635.96	9600	0	
2	1	300	50	32	9935.88	9900	0	
2	1	300	50	33	10253.4	10200	0	
2	1	300	50	34	10535.4	10500	0	
2	1	300	50	35	10847.1	10800	0	
2	1	300	50	36	11136	11100	0	
2	1	300	50	37	11488.7	11400	0	
2	1	300	50	38	11746	11700	0	
2	1	300	50	39	12036	12000	0	
2	1	300	50	40	12335.9	12300	0	
2	1	300	50	41	12681.2	12600	0	
2	1	300	50	42	12943.1	12900	0	
2	1	300	50	43	13251.4	13200	0	
2	1	300	50	44	13536	13500	0	
2	1	300	50	45	13851.2	13800	0	
2	1	300	50	46	14140.6	14100	0	
2	1	300	50	47	14451.1	14400	0	
2	1	300	50	48	14749.2	14700	0	
2	1	300	50	49	15046.9	15000	0	
2	1	300	50	0	346.643	300	0	
2	1	300	50	1	645.58	600	0	
2	1	300	50	2	956.593	900	0	
2	1	300	50	3	1243.05	1200	0	
2	1	300	50	4	1544.9	1500	0	
2	1	300	50	5	1887.84	1800	0	
2	1	300	50	6	2134.22	2100	0	
2	1	300	50	7	2486.96	2400	0	
2	1	300	50	8	2788.14	2700	0	
2	1	300	50	9	3057	3000	0	
2	1	300	50	10	3352.01	3300	0	
2	1	300	50	11	3687.19	3600	0	
2	1	300	50	12	3935.47	3900	0	
2	1	300	50	13	4240.27	4200	0	
2	1	300	50	14	4549.14	4500	0	
2	1	300	50	15	4847.25	4800	0	
2	1	300	50	16	5188.49	5100	0	
2	1	300	50	17	5451.92	5400	0	
2	1	300	50	18	5735.71	5700	0	
2	1	300	50	19	6041.02	6000	0	
2	1	300	50	20	6335.54	6300	0	
2	1	300	50	21	6646.66	6600	0	
2	1	300	50	22	6950.59	6900	0	
2	1	300	50	23	7246.47	7200	0	
2	1	300	50	24	7544.73	7500	0	
2	1	300	50	25	7852.5	7800	0	
2	1	300	50	26	8138.48	8100	0	
2	1	300	50	27	8444.06	8400	0	
2	1	300	50	28	8735.95	8700	0	
2	1	300	50	29	9041.68	9000	0	
2	1	300	50	30	9352.15	9300	0	
2	1	300	50	31	9644.99	9600	0	
2	1	300	50	32	9987.32	9900	0	
2	1	300	50	33	10235.5	10200	0	
2	1	300	50	34	10540.7	10500	0	
2	1	300	50	35	10852.1	10800	0	
2	1	300	50	36	11142.2	11100	0	
2	1	300	50	37	11458.8	11400	0	
2	1	300	50	38	11746.5	11700	0	
2	1	300	50	39	12034.8	12000	0	
2	1	300	50	40	12348.6	12300	0	
2	1	300	50	41	12642.2	12600	0	
2	1	300	50	42	12980.8	12900	0	
2	1	300	50	43	13283	13200	0	
2	1	300	50	44	13542.3	13500	0	
2	1	300	50	45	13846.9	13800	0	
2	1	300	50	46	14152.6	14100	0	
2	1	300	50	47	14435.4	14400	0	
2	1	300	50	48	14745.2	14700	0	
2	1	300	50	49	15088.9	15000	0	
2	1	300	50	0	343.462	300	0	
2	1	300	50	1	635.997	600	0	
2	1	300	50	2	941.752	900	0	
2	1	300	50	3	1244.3	1200	0	
2	1	300	50	4	1585.23	1500	0	
2	1	300	50	5	1845.98	1800	0	
2	1	300	50	6	2135.45	2100	0	
2	1	300	50	7	2435.48	2400	0	
2	1	300	50	8	2786.31	2700	0	
2	1	300	50	9	3054.76	3000	0	
2	1	300	50	10	3355.17	3300	0	
2	1	300	50	11	3645.58	3600	0	
2	1	300	50	12	3935.45	3900	0	
2	1	300	50	13	4242.6	4200	0	
2	1	300	50	14	4534.61	4500	0	
2	1	300	50	15	4835.47	4800	0	
2	1	300	50	16	5144.5	5100	0	
2	1	300	50	17	5444.81	5400	0	
2	1	300	50	18	5751.99	5700	0	
2	1	300	50	19	6046.09	6000	0	
2	1	300	50	20	6347.8	6300	0	
2	1	300	50	21	6642.74	6600	0	
2	1	300	50	22	6935.5	6900	0	
2	1	300	50	23	7242.4	7200	0	
2	1	300	50	24	7535.56	7500	0	
2	1	300	50	25	7850.52	7800	0	
2	1	300	50	26	8132.63	8100	0	
2	1	300	50	27	8448.94	8400	0	
2	1	300	50	28	8746.22	8700	0	
2	1	300	50	29	9050.09	9000	0	
2	1	300	50	30	9335.98	9300	0	
2	1	300	50	31	9649.72	9600	0	
2	1	300	50	32	9951.73	9900	0	
2	1	300	50	33	10235.9	10200	0	
2	1	300	50	34	10581.4	10500	0	
2	1	300	50	35	10839.9	10800	0	
2	1	300	50	36	11153.7	11100	0	
2	1	300	50	37	11434.5	11400	0	
2	1	300	50	38	11754.4	11700	0	
2	1	300	50	39	12085.3	12000	0	
2	1	300	50	40	12335.6	12300	0	
2	1	300	50	41	12648.4	12600	0	
2	1	300	50	42	12946.3	12900	0	
2	1	300	50	43	13240	13200	0	
2	1	300	50	44	13554.2	13500	0	
2	1	300	50	45	13833	13800	0	
2	1	300	50	46	14141.1	14100	0	
2	1	300	50	47	14442.1	14400	0	
2	1	300	50	48	14742.1	14700	0	
2	1	300	50	49	15045.6	15000	0	
2	1	300	50	0	342.729	300	0	
2	1	300	50	1	645.704	600	0	
2	1	300	50	2	948.586	900	0	
2	1	300	50	3	1248.7	1200	0	
2	1	300	50	4	1535.78	1500	0	
2	1	300	50	5	1835.49	1800	0	
2	1	300	50	6	2143.92	2100	0	
2	1	300	50	7	2435.91	2400	0	
2	1	300	50	8	2735.92	2700	0	
2	1	300	50	9	3051.41	3000	0	
2	1	300	50	10	3333.66	3300	0	
2	1	300	50	11	3640.15	3600	0	
2	1	300	50	12	3952.64	3900	0	
2	1	300	50	13	4247.58	4200	0	
2	1	300	50	14	4661.33	4500	0	
2	1	300	50	15	4924.62	4800	0	
2	1	300	50	16	5135.93	5100	0	
2	1	300	50	17	5451.81	5400	0	
2	1	300	50	18	5786.73	5700	0	
2	1	300	50	19	6054.89	6000	0	
2	1	300	50	20	6335.88	6300	0	
2	1	300	50	21	6643.62	6600	0	
2	1	300	50	22	6937.44	6900	0	
2	1	300	50	23	7244.65	7200	0	
